UserID;Name;BirthDate;CurrentAge;RetirementAge;RetirementStatus;GenderID;Address;City;States;Zipcode;PersonalAnnualIncome;TotalDebt;FICOScore
709;Brecken Roman;1975-11-01;48;65;Not in Retirement;M;8349 Valley Avenue;Wellington;OH;44090;40407;25986;697
710;Harry Murphy;2000-06-01;23;60;Not in Retirement;M;57285 Jefferson Avenue;Surprise;AZ;85388;48418;73106;756
711;Keenan Labelle;1958-07-01;65;73;Not in Retirement;M;9888 Washington Boulevard;Levittown;NY;11756;59815;73325;573
712;Carlee Fu;1996-08-01;27;66;Not in Retirement;F;9392 Fifth Avenue;Chicago;IL;60612;42454;63754;750
713;Lillian Butler;1976-05-01;47;69;Not in Retirement;F;580 Fifth Boulevard;Bessemer City;NC;28016;32775;72785;637
714;Santino Powell;1983-12-01;40;67;Not in Retirement;M;42720 East Drive;Mukwonago;WI;53149;57532;61268;735
715;Scarlet Martin;1985-11-01;38;67;Not in Retirement;F;97 Fourth Drive;Mena;AR;71953;26325;32456;562
716;Landry Smith;1950-01-01;73;74;Not in Retirement;M;20382 Park Drive;Fremont;CA;94536;68765;75608;798
717;Merrick Barnes;1993-04-01;30;58;Not in Retirement;M;7344 Oak Drive;Saint Marys;PA;15857;38670;80894;630
718;Ari Phillips;1962-11-01;61;65;Not in Retirement;F;4940 Ocean View Drive;Prichard;WV;25555;36528;109785;701
719;Micheal Long;1991-04-01;32;61;Not in Retirement;M;54 Burns Avenue;Broken Bow;OK;74728;28163;50872;689
720;Liv Rivera;1963-08-01;60;70;Not in Retirement;F;212 Mountain View Lane;Marietta;GA;30008;36652;60949;600
721;Mustafa Torres;2001-12-01;22;70;Not in Retirement;M;65690 Bayview Lane;Attleboro;MA;2703;54427;96369;714
722;Kaydence Allen;1992-06-01;31;66;Not in Retirement;F;563 Jefferson Boulevard;Poway;CA;92064;74198;16084;838
723;Yousef Long;2002-01-01;21;66;Not in Retirement;M;6295 Norfolk Boulevard;Greenville;NC;27834;34904;46002;657
724;Grant Mitchell;1964-12-01;59;73;Not in Retirement;M;905 West Avenue;Memphis;TN;38103;97455;219213;616
725;Jamie Ajami;1983-01-01;40;66;Not in Retirement;F;911 Ocean Boulevard;Fullerton;CA;92831;52181;26792;727
726;Micheal Farhad;1951-06-01;72;68;Already in Retirement;M;8199 Park Boulevard;Claypool;IN;46510;27939;11243;841
727;Alessia Abe;1965-05-01;58;74;Not in Retirement;F;1444 Plum Boulevard;Colorado Springs;CO;80903;41957;151027;783
728;Leighton Faraday;1993-11-01;30;61;Not in Retirement;F;9129 Lexington Lane;Richmond;KY;40475;40102;57857;601
729;Hallie Perry;1958-09-01;65;69;Not in Retirement;F;7945 Fourth Avenue;Honolulu;HI;96825;62005;149968;651
730;Edward Rivera;2002-01-01;21;58;Not in Retirement;M;36 First Drive;Spokane;WA;99208;44061;107955;713
731;Warren El-Mafouk;1970-05-01;53;69;Not in Retirement;M;3225 Lexington Street;Rocky Point;NY;11778;58503;37838;680
732;Johanna Peres;1991-05-01;32;67;Not in Retirement;F;34542 Ninth Drive;Buffalo;NY;14215;29478;39224;675
733;Allie Sadr;1990-08-01;33;66;Not in Retirement;F;933 Sussex Drive;Laurel;MT;59044;40005;37694;737
734;Dario El-Mafouk;1949-05-01;74;66;Already in Retirement;M;111 Hillside Avenue;Delavan;WI;53115;31901;16285;778
735;Brianna Jenkins;1991-08-01;32;63;Not in Retirement;F;5671 Sussex Drive;Miami;FL;33194;44046;57982;557
736;Ari Roman;1958-05-01;65;65;Not in Retirement;M;206 Pine Lane;Joliet;IL;60436;35823;96691;732
737;Maria Kelly;1990-05-01;33;69;Not in Retirement;F;637 Littlewood Drive;Prince George;VA;23875;44976;80109;717
738;Orlando Perry;1992-02-01;31;66;Not in Retirement;M;768 Valley Stream Drive;Portage;WI;53901;40035;69241;684
739;Suzette Burns;1988-05-01;35;62;Not in Retirement;F;551 Essex Drive;North Little Rock;AR;72116;50978;76898;574
740;Mark Merkel;1943-06-01;80;72;Already in Retirement;M;93374 11th Street;Clinton Township;MI;48036;34408;9107;701
741;Alexia Ward;1997-09-01;26;68;Not in Retirement;F;6054 Main Avenue;Chicago;IL;60614;2026;1417;779
742;Kaleb Miller;1960-05-01;63;66;Not in Retirement;M;756 El Camino Avenue;Oviedo;FL;32765;55571;93460;636
743;Valentino Reed;1993-12-01;30;59;Not in Retirement;M;6222 Sixth Lane;Weare;NH;3281;53182;99550;623
744;Jerry Jackson;1987-02-01;36;67;Not in Retirement;M;6785 Valley Stream Boulevard;Wellsburg;WV;26070;33944;53353;798
745;Isaiah Murphy;1965-07-01;58;59;Not in Retirement;M;275 Tenth Street;Bethesda;MD;20814;114318;328089;748
746;Marcelo Cruz;1952-12-01;71;66;Already in Retirement;M;9385 Lincoln Drive;Detroit;MI;48202;28714;12978;638
747;Aydin Cook;1979-02-01;44;66;Not in Retirement;M;7061 Littlewood Street;Henderson;NV;89002;59093;117325;737
748;Alayah Gray;1980-03-01;43;68;Not in Retirement;F;95 12th Avenue;Whittier;CA;90601;51465;0;702
749;Travis Cook;1999-08-01;24;69;Not in Retirement;M;1177 Elm Avenue;Waterford;NY;12188;50776;19785;701
750;Shelby Phillips;1991-09-01;32;65;Not in Retirement;F;3615 Lafayette Boulevard;Quakertown;PA;18951;51391;84768;573
751;Kobe Carter;1966-12-01;57;65;Not in Retirement;M;353 South Boulevard;Princeton;NJ;8540;920;1914;788
752;Briella Nguyen;1969-10-01;54;73;Not in Retirement;F;24 River Avenue;Stuart;FL;34997;41420;0;691
753;Mary Peterson;1967-04-01;56;67;Not in Retirement;F;6467 Birch Street;David City;NE;68632;34460;43936;692
754;Ismael Masvidal;1979-02-01;44;65;Not in Retirement;M;9684 Grant Drive;Waynesboro;VA;22980;37786;107692;693
755;Vivian Rogers;1998-04-01;25;70;Not in Retirement;F;5259 Lake Drive;Virginia Beach;VA;23453;42161;59210;672
756;Reign Scott;1989-03-01;34;69;Not in Retirement;M;3636 El Camino Avenue;Cincinnati;OH;45245;51998;73575;640
757;Evelynn Harris;1997-12-01;26;67;Not in Retirement;F;5941 South Lane;Central;SC;29630;37253;63522;576
758;Aarav Jenkins;1970-12-01;53;65;Not in Retirement;M;840 Elm Avenue;Wichita Falls;TX;76301;27943;18693;681
759;Genesis Mitchell;1943-03-01;80;69;Already in Retirement;F;15 Elm Lane;Myrtle Beach;SC;29579;32817;27209;705
760;Amos Leroux;1957-08-01;66;66;Not in Retirement;M;7378 Park Lane;Bristol;NH;3222;38681;113190;663
761;Amari Torres;1971-07-01;52;68;Not in Retirement;M;671 Little Creek Street;Luverne;AL;36049;31553;63938;729
762;Roman Barnes;1983-08-01;40;70;Not in Retirement;M;97 Little Creek Boulevard;Puyallup;WA;98373;49993;52978;767
763;Gary Anwar;1956-04-01;67;64;Already in Retirement;M;716 Lafayette Street;New Marshfield;OH;45766;28828;49793;687
764;Ximena Butler;1942-03-01;81;63;Already in Retirement;F;2073 South Avenue;New York;NY;10003;1;0;673
765;Charles Fisher;1988-03-01;35;74;Not in Retirement;M;557 Catherine Drive;Houston;TX;77096;63356;140107;704
766;Kora Watson;1986-12-01;37;58;Not in Retirement;F;1884 Lake Avenue;Carrollton;TX;75007;57526;82715;812
767;Odin Evans;1983-07-01;40;65;Not in Retirement;M;1531 North Lane;Cherry Hill;NJ;8003;80794;3867;803
768;Kaylani Sullivan;1962-12-01;61;64;Not in Retirement;F;442 Burns Boulevard;Mansfield;MA;2048;76274;102611;698
769;Zaylee Anderson;1990-05-01;33;60;Not in Retirement;F;8265 Mountain View Drive;Berlin;WI;54923;38861;62080;528
770;Henrik Johnson;1987-04-01;36;65;Not in Retirement;M;549 Rose Drive;Thibodaux;LA;70301;45312;11788;681
771;Gerald Myers;1956-12-01;67;68;Not in Retirement;M;39126 El Camino Boulevard;Alhambra;CA;91801;43180;36832;764
772;Stella Masvidal;1994-10-01;29;66;Not in Retirement;F;79 Hill Avenue;Andover;MN;55304;60310;91017;647
773;Leila Ryan;1955-11-01;68;69;Not in Retirement;F;6606 Jefferson Avenue;Moreno Valley;CA;92553;30747;51667;850
774;Tate Garcia;1998-09-01;25;68;Not in Retirement;M;740 Burns Lane;Pueblo;CO;81007;43617;16661;803
775;Lillie Mitchell;1968-07-01;55;71;Not in Retirement;F;32299 Federal Street;Janesville;WI;53546;43386;2192;698
776;Vanessa Sullivan;1958-02-01;65;62;Already in Retirement;F;690 Oak Street;Milwaukee;WI;53224;36465;12789;688
777;Duncan Torres;1948-01-01;75;66;Already in Retirement;M;5138 North Drive;San Francisco;CA;94131;65055;1676;736
778;Randy Sadr;1998-06-01;25;68;Not in Retirement;M;2537 Forest Boulevard;Ennis;TX;75119;36924;71952;701
779;Leif Howard;1985-11-01;38;69;Not in Retirement;M;860 George Avenue;Calistoga;CA;94515;43579;96994;795
780;Elias Collins;1965-12-01;58;65;Not in Retirement;M;498 Littlewood Avenue;Rochester;MN;55901;53986;58381;748
781;Kailyn Ramirez;1998-09-01;25;61;Not in Retirement;F;95 Burns Drive;Cambridge;MA;2138;97127;210206;660
782;Calvin Peres;1967-04-01;56;71;Not in Retirement;M;514 Pine Boulevard;Stamford;CT;6906;69604;47193;684
783;Marissa Bailey;1971-01-01;52;68;Not in Retirement;F;97536 Summit Street;Cedar Park;TX;78613;62019;85666;543
784;Henrik Farhad;2000-11-01;23;68;Not in Retirement;M;723 Summit Drive;Inglewood;CA;90301;32550;82878;746
785;Holden Howard;1989-04-01;34;65;Not in Retirement;M;445 Fifth Avenue;Lost Creek;WV;26385;36092;63276;679
786;Lincoln Sanders;1964-07-01;59;67;Not in Retirement;M;287 Pine Lane;Mountlake Terrace;WA;98043;48259;146774;721
787;Zahir Gomez;1977-11-01;46;68;Not in Retirement;M;3835 Norfolk Street;Paragould;AR;72450;31499;45661;782
788;Brielle Ortiz;1983-07-01;40;71;Not in Retirement;F;65 Fifth Lane;Abbeville;SC;29620;31079;91845;605
789;Jaxson Brown;1973-08-01;50;66;Not in Retirement;M;1833 George Drive;Miami;FL;33186;47395;41381;755
790;Eduardo Torres;1977-10-01;46;73;Not in Retirement;M;663 Summit Boulevard;Brooklyn;NY;11210;47542;2667;725
791;Marcelo Flores;1962-01-01;61;67;Not in Retirement;M;3385 Hill Lane;Burke;VA;22015;72510;44317;727
792;Nixon Butler;1972-02-01;51;66;Not in Retirement;M;8849 West Drive;Shelton;CT;6484;65736;206000;733
793;Noor Fisher;1948-03-01;75;71;Already in Retirement;F;557 Burns Boulevard;Weatherford;TX;76086;19581;21424;706
794;Dean Evans;1962-06-01;61;64;Not in Retirement;M;2288 Pine Lane;Auburn;ME;4210;42411;111077;765
795;Madalynn Gonzalez;1932-04-01;91;64;Already in Retirement;F;115 Bayview Lane;Seattle;WA;98122;55902;3385;531
796;Peyton Stewart;1981-10-01;42;68;Not in Retirement;M;182 Valley Street;Lancaster;PA;17601;52844;0;826
797;Ulises Ward;1973-09-01;50;65;Not in Retirement;M;189 Forest Street;Winder;GA;30680;37056;75730;753
798;Paul Thompson;1976-01-01;47;64;Not in Retirement;M;48 Fourth Avenue;Citrus Heights;CA;95621;40220;106171;718
799;Canaan Long;1938-09-01;85;71;Already in Retirement;M;84497 Valley Stream Drive;North Hollywood;CA;91605;28644;879;806
800;Abril Perry;1968-02-01;55;66;Not in Retirement;F;401 Bayview Lane;Los Angeles;CA;90018;29673;12950;788
801;Rodney Jackson;1958-12-01;65;62;Already in Retirement;M;649 Spruce Boulevard;Rincon;GA;31326;46954;69753;578
802;Cristian Adams;1986-07-01;37;66;Not in Retirement;M;239 Sussex Drive;Huntington;WV;25705;44534;107410;702
803;Jerry Abe;1968-06-01;55;65;Not in Retirement;M;691 Ocean View Street;Riverside;CA;92505;37963;102716;772
804;Henley Anwar;1979-05-01;44;67;Not in Retirement;F;8799 Elm Avenue;Mckinney;TX;75069;50329;76759;625
805;Kaiser Watson;1975-06-01;48;66;Not in Retirement;M;9414 Summit Boulevard;Philadelphia;PA;19145;36715;74022;547
806;Elisha Rivera;1959-07-01;64;66;Not in Retirement;M;1583 Grant Avenue;Jacksonville;FL;32218;39521;61861;491
807;Paola Howard;1941-05-01;82;67;Already in Retirement;F;245 Martin Luther King Drive;Fort Mill;SC;29715;51014;23366;759
808;Oscar Sanders;1978-10-01;45;65;Not in Retirement;M;439 George Avenue;Alpine;UT;84004;73067;6332;721
809;Aspen Nguyen;1956-12-01;67;65;Already in Retirement;F;560 Eighth Boulevard;San Leandro;CA;94578;44183;89852;850
810;Zion Hill;1998-10-01;25;65;Not in Retirement;M;979 Fifth Avenue;Columbus;OH;43211;22922;9004;694
811;Maggie Abe;1992-01-01;31;68;Not in Retirement;F;441 Rose Lane;Powell;OH;43065;84987;162718;600
812;Veda Brown;1956-03-01;67;69;Not in Retirement;F;292 First Avenue;Rosebush;MI;48878;33728;107287;730
813;Emilee Fu;1939-01-01;84;65;Already in Retirement;F;374 Lexington Street;Warren;OH;44485;11613;427;790
814;Chad Gray;1972-08-01;51;66;Not in Retirement;M;801 12th Drive;Barnhart;MO;63012;48600;23992;791
815;Ray El-Mafouk;1961-07-01;62;63;Not in Retirement;M;9212 Plum Avenue;Cordova;TN;38018;60292;114223;531
816;Opal Fisher;1977-03-01;46;61;Not in Retirement;F;215 Main Drive;Oxford;MI;48371;58034;129546;676
817;Edison Hill;1951-07-01;72;67;Already in Retirement;M;5828 Wessex Drive;Orlando;FL;32818;43004;15304;761
818;Danielle Macron;1968-07-01;55;70;Not in Retirement;F;2699 Littlewood Avenue;Okmulgee;OK;74447;29144;35268;645
819;Armando Nguyen;1973-08-01;50;63;Not in Retirement;M;7677 Little Creek Drive;San Antonio;TX;78210;25850;56285;630
820;Ariella Fisher;1992-02-01;31;59;Not in Retirement;F;4633 Sixth Avenue;Wyoming;MI;49519;37583;51633;782
821;Jayden Howard;1999-11-01;24;60;Not in Retirement;F;88 George Street;Kent;OH;44240;41403;206131;776
822;Alvaro Cook;1958-07-01;65;69;Not in Retirement;M;386 11th Lane;Mamaroneck;NY;10543;101018;78115;748
823;Simeon Wilson;1989-04-01;34;69;Not in Retirement;M;989 Hill Lane;Thomson;GA;30824;32125;58712;733
824;Avah White;1939-12-01;84;67;Already in Retirement;F;80471 Eighth Street;Tampa;FL;33610;13596;352;684
825;Judah Collins;1968-11-01;55;62;Not in Retirement;M;2003 Ninth Avenue;Morrisville;PA;19067;80526;117380;632
826;Ben Cook;1983-08-01;40;59;Not in Retirement;M;99 Mill Lane;Loganville;GA;30052;43953;76915;607
827;Alyson Carter;1963-12-01;60;68;Not in Retirement;F;407 Seventh Lane;Birmingham;AL;35212;31533;42315;753
828;Belle Parker;1996-09-01;27;65;Not in Retirement;F;871 Second Street;El Cajon;CA;92020;42711;48493;717
829;Genesis Ortiz;1945-11-01;78;67;Already in Retirement;F;951 11th Avenue;North Myrtle Beach;SC;29598;23137;4871;642
830;Tristian White;2002-01-01;21;64;Not in Retirement;M;631 Elm Drive;Sylmar;CA;91342;39778;60850;702
831;Melvin Barnes;1977-08-01;46;72;Not in Retirement;M;78 Lexington Street;Lake Hopatcong;NJ;7849;69747;80763;741
832;Charlie Martin;1965-10-01;58;63;Not in Retirement;M;600 Grant Lane;Cape Coral;FL;33909;34947;49024;751
833;Elijah Reyes;1956-04-01;67;60;Already in Retirement;M;3283 Park Lane;Mokena;IL;60448;77961;39811;616
834;Melina Nguyen;1997-04-01;26;66;Not in Retirement;F;37 Norfolk Boulevard;Little Silver;NJ;7739;114692;91575;805
835;Ahmed Anderson;1972-09-01;51;62;Not in Retirement;M;523 Federal Drive;Bronx;NY;10456;25434;45540;712
836;Gia Davis;1964-02-01;59;64;Not in Retirement;F;532 Sixth Drive;Columbus;OH;43228;37558;72514;778
837;Jessica Evans;1989-12-01;34;66;Not in Retirement;F;714 North Drive;Columbus;OH;43206;47110;57159;804
838;Apollo Roberts;1968-02-01;55;68;Not in Retirement;M;531 Pine Avenue;Eaton;IN;47338;30681;81680;746
839;Esperanza Peres;1999-08-01;24;66;Not in Retirement;F;5342 Valley Stream Avenue;The Colony;TX;75056;65051;220951;703
840;Lillian Rodriguez;1970-05-01;53;67;Not in Retirement;F;7499 Lake Boulevard;Eight Mile;AL;36613;31008;60527;713
841;Elliot Harris;1957-11-01;66;68;Not in Retirement;M;878 Forest Street;Columbus;OH;43228;37556;0;735
842;Kamryn Adams;1944-02-01;79;68;Already in Retirement;M;359 Valley Street;Indianapolis;IN;46221;21547;16040;785
843;Lukas Ortiz;1999-04-01;24;68;Not in Retirement;M;176 River Boulevard;Osceola;AR;72370;29051;5819;774
844;Kennedy Farhad;2000-05-01;23;69;Not in Retirement;F;700 Madison Lane;Aurora;IL;60505;28953;3619;738
845;Autumn Mitchell;1980-07-01;43;65;Not in Retirement;F;3 Main Street;Fort Lauderdale;FL;33326;58774;94053;528
846;Grant Carter;1973-07-01;50;61;Not in Retirement;M;671 Essex Street;Twin Falls;ID;83301;33395;57774;588
847;Tatum Baker;1933-01-01;90;65;Already in Retirement;F;7736 Eighth Boulevard;Venice;FL;34293;22894;1501;767
848;Legacy Peres;1974-06-01;49;67;Not in Retirement;F;95 12th Drive;Yonkers;NY;10710;63815;4832;699
849;Journey Ramirez;1963-02-01;60;67;Not in Retirement;F;339 Little Creek Lane;Chula Vista;CA;91913;54963;105623;675
850;Lamar Sanders;1991-09-01;32;69;Not in Retirement;M;18 Lake Avenue;New York;NY;10039;35940;54354;595
851;Blaze Bennett;1957-05-01;66;67;Not in Retirement;M;75540 Valley Street;Palmdale;CA;93552;36911;93367;724
852;Erin Burns;1985-12-01;38;64;Not in Retirement;F;232 Jefferson Boulevard;Jasper;IN;47546;44838;109951;561
853;Zoe Gray;1960-03-01;63;72;Not in Retirement;F;963 11th Drive;Sunnyvale;CA;94087;92785;122254;786
854;Avi Martin;1953-01-01;70;70;Not in Retirement;M;127 Grant Street;Butler;OH;44822;34985;29409;723
855;Sebastian Howard;1980-11-01;43;68;Not in Retirement;M;2773 El Camino Lane;Muncie;IN;47304;42086;79530;784
856;Magdalena Farhad;1974-11-01;49;61;Not in Retirement;F;535 Hill Boulevard;Sarasota;FL;34232;38872;94970;663
857;Paisleigh Perez;1970-02-01;53;66;Not in Retirement;F;2516 Essex Drive;Beaverton;OR;97008;48295;109558;707
858;Paislee Collins;1991-06-01;32;64;Not in Retirement;F;5367 Pine Avenue;Gadsden;AL;35902;39708;113715;717
859;Jazmine Ortiz;1963-06-01;60;72;Not in Retirement;F;3248 Hill Drive;Queensbury;NY;12804;45416;82611;713
860;Analia Nelson;1983-07-01;40;67;Not in Retirement;F;2062 Fourth Street;Fontana;CA;92335;28007;0;691
861;Addilynn Bennett;1971-11-01;52;64;Not in Retirement;F;55378 Burns Avenue;Rockford;IL;61109;38554;47186;708
862;Bexley Howard;1992-08-01;31;67;Not in Retirement;F;9354 Lafayette Street;Elkton;VA;22827;37384;120327;706
863;Jenna Thompson;1990-11-01;33;71;Not in Retirement;F;6595 Ocean Drive;North Brunswick;NJ;8902;63684;96864;709
864;Lucia Gonzalez;1927-12-01;96;61;Already in Retirement;F;34 Bayview Drive;Rialto;CA;92376;26546;2480;689
865;Melody Clark;1984-11-01;39;62;Not in Retirement;F;800 Ninth Boulevard;Lebanon;MO;65536;28472;42750;508
866;Cayson Wood;1970-04-01;53;65;Not in Retirement;M;6829 Main Boulevard;Pana;IL;62557;31957;12347;771
867;Dominik Gutierrez;1958-08-01;65;68;Not in Retirement;M;8823 South Drive;North Highlands;CA;95660;29195;64881;743
868;Thaddeus Phillips;1983-10-01;40;67;Not in Retirement;M;151 Lafayette Drive;Eureka;CA;95503;36372;79220;684
869;Aspen Stewart;1971-07-01;52;70;Not in Retirement;F;9243 Oak Street;Atlanta;GA;30307;93417;115916;714
870;Elsie Sanders;1980-02-01;43;61;Not in Retirement;F;466 Pine Drive;Silver City;NM;88061;29854;66044;674
871;Wynter Myers;1976-11-01;47;69;Not in Retirement;F;480 First Lane;Los Angeles;CA;90044;25207;34107;685
872;Fletcher Xi;1995-01-01;28;66;Not in Retirement;M;3357 Hill Lane;Freeland;PA;18224;32966;73741;707
873;Valentin Peterson;1953-07-01;70;67;Already in Retirement;M;23 El Camino Street;Clearwater;FL;33761;47972;0;748
874;Leonidas Labelle;1970-02-01;53;66;Not in Retirement;M;421 Essex Street;Pinehurst;NC;28374;49350;20942;713
875;Courtney Torres;1980-12-01;43;63;Not in Retirement;F;31 Lincoln Avenue;Miami;FL;33126;30383;58466;609
876;Kaya Macron;1975-03-01;48;65;Not in Retirement;F;45682 Washington Lane;Ashland;KY;41102;38568;66300;756
877;Riley Neufelder;1984-05-01;39;69;Not in Retirement;F;350 Third Avenue;Alexandria;MN;56308;41141;81016;706
878;Decker Wood;1996-02-01;27;66;Not in Retirement;M;5573 Sixth Lane;Fort Dodge;IA;50501;38526;60556;778
879;Marie Cook;1984-12-01;39;66;Not in Retirement;F;834 Tenth Lane;Fort Wayne;IN;46809;34181;50668;764
880;Emiliano Wood;1936-03-01;87;63;Already in Retirement;M;588 Lincoln Street;Durham;NC;27713;41763;2279;714
881;Cole Baker;1969-11-01;54;68;Not in Retirement;M;749 Oak Street;Walnut Creek;CA;94598;86113;177353;713
882;Declan Foster;1968-02-01;55;73;Not in Retirement;M;29 Martin Luther King Lane;Sherwood;AR;72120;45625;81136;662
883;Princess Chen;1957-09-01;66;66;Not in Retirement;F;314 Fourth Street;Kirkland;WA;98033;101193;124771;747
884;Kannon Harris;1956-02-01;67;66;Already in Retirement;M;690 Jefferson Lane;Rochelle;IL;61068;37898;36994;716
885;Adele Anwar;1937-09-01;86;67;Already in Retirement;F;7336 First Avenue;Greensburg;PA;15601;52315;3174;695
886;Kailey Wright;1991-10-01;32;67;Not in Retirement;F;207 Washington Lane;Medford;NJ;8055;80060;0;689
887;Camila Braun;1930-10-01;93;72;Already in Retirement;F;711 South Boulevard;Glenview;IL;60025;50341;3270;735
888;Naya Howard;1972-07-01;51;66;Not in Retirement;F;69590 Rose Drive;Williamstown;NJ;8094;50790;3547;726
889;Alivia Xi;1986-11-01;37;65;Not in Retirement;F;2043 Mill Street;Grand Prairie;TX;75050;37384;49182;713
890;Kane Martin;1961-06-01;62;65;Not in Retirement;M;55 Fourth Drive;Honesdale;PA;18431;35274;35234;708
891;Timothy Anderson;1989-07-01;34;68;Not in Retirement;M;498 Mountain View Avenue;Mackinaw;IL;61755;47300;93788;784
892;River Wilson;1984-09-01;39;68;Not in Retirement;M;600 River Lane;Compton;CA;90221;26201;42551;655
